src_player_id,ActivityMonth,Product,SubProduct,ActivePlayerDays,Bet_Amount,Win_Amount,Gross_Win,Net_Gross_Win,,
13374009,2020-05-31,SportsBook,Prematch,5,693,829,136,114,,
16001780,2020-11-30,SportsBook,Prematch,14,412,1146,734,616,,
13171009,2021-01-31,SportsBook,Prematch,4,177,0,277,233,,
13869287,2020-10-31,SportsBook,Prematch,2,10,0,10,8,,
13963538,2019-12-31,SportsBook,Livebook,7,171,230,59,50,,
13508047,2020-04-30,eGaming,Non Table Games,3,379,304,75,63,,
13492946,2019-11-30,eGaming,Non Table Games,9,1921,1744,176,148,,
13328116,2020-04-30,eGaming,Non Table Games,7,10954,9244,1598,1342,,
12385070,2019-06-30,eGaming,Non Table Games,1,9,0,9,8,,
13440400,2019-09-30,eGaming,Table Games,1,12,15,3,3,,
13603398,2019-11-30,SportsBook,Livebook,2,30,0,30,25,,
12438338,2019-09-30,eGaming,Table Games,1,420,450,30,25,,
14560506,2019-12-31,eGaming,Non Table Games,5,668,608,60,50,,
17125144,2020-09-30,SportsBook,Prematch,1,2,0,2,2,,
18632056,2021-04-30,SportsBook,Livebook,8,160,305,145,121,,
16204105,2020-06-30,SportsBook,Livebook,1,10,12,2,1,,
13188373,2019-07-31,eGaming,Non Table Games,2,5075,4558,505,424,,
12419953,2019-01-31,eGaming,Non Table Games,1,261,161,100,84,,
17222113,2021-03-31,eGaming,Non Table Games,1,12,4,8,7,,
16192902,2020-12-31,SportsBook,Livebook,1,10,0,10,9,,
12340189,2019-07-31,SportsBook,Livebook,2,35,0,35,29,,
17307161,2021-03-31,eGaming,Non Table Games,31,63048,62558,484,407,,
13172620,2019-08-31,IVG,IVG,3,22,0,30,25,,
20112290,2021-05-31,SportsBook,Prematch,24,24,0,24,20,,
18919899,2021-04-30,SportsBook,Livebook,18,2352,2180,171,144,,
13529192,2020-03-31,eGaming,Non Table Games,1,571,433,138,116,,
14549081,2021-01-31,SportsBook,Livebook,3,160,3,157,132,,
15965217,2021-03-31,eGaming,Non Table Games,13,49263,45290,3973,3337,,
20132331,2021-05-31,Lottery,Lucky Six,1,100,30,70,59,,
15103278,2020-10-31,SportsBook,Prematch,1,300,606,306,257,,
18109386,2021-06-30,SportsBook,Prematch,14,144,191,57,48,,
13761660,2020-06-30,eGaming,Non Table Games,2,236,176,60,50,,
12802491,2019-06-30,SportsBook,Prematch,30,0,0,0,0,,
14498465,2020-02-29,SportsBook,Prematch,3,17,0,17,14,,
15143609,2021-02-28,SportsBook,Livebook,25,1288,1089,199,167,,
15070061,2020-03-31,eGaming,Non Table Games,1,111,68,43,36,,
13393768,2020-02-29,SportsBook,Livebook,5,162,7,155,130,,
20677277,2021-06-30,SportsBook,Prematch,3,86,0,69,58,,
15829997,2020-06-30,eGaming,Non Table Games,12,7997,6712,1285,1080,,
18493436,2020-12-31,SportsBook,Livebook,5,516,83,434,364,,
14548290,2020-07-31,eGaming,Non Table Games,2,70,20,50,42,,
14721042,2021-05-31,eGaming,Non Table Games,3,41,13,28,24,,
13328865,2021-02-28,eGaming,Non Table Games,2,159,140,19,16,,
12557512,2019-02-28,SportsBook,Livebook,1,89,60,29,25,,
12857469,2019-07-31,SportsBook,Prematch,3,86,36,50,42,,
12589368,2021-03-31,eGaming,Non Table Games,2,48,22,26,22,,
13360717,2020-04-30,SportsBook,Prematch,1,10,0,10,8,,
15107175,2021-01-31,eGaming,Non Table Games,1,58,39,19,16,,
12549918,2020-05-31,eGaming,Non Table Games,2,30,10,20,17,,
13669865,2020-04-30,eGaming,Non Table Games,3,6895,7068,173,146,,
13782938,2019-10-31,eGaming,Non Table Games,1,0,0,0,0,,
16060320,2021-04-30,eGaming,Non Table Games,17,0,0,0,0,,
19003244,2021-02-28,SportsBook,Prematch,11,302,0,302,254,,
12679842,2020-01-31,eGaming,Non Table Games,1,0,0,0,0,,
15635135,2020-12-31,SportsBook,Prematch,17,275,0,267,224,,
12361136,2019-01-31,eGaming,Non Table Games,1,0,0,0,0,,
15695883,2020-05-31,eGaming,Non Table Games,1,0,0,0,0,,
13874719,2020-11-30,SportsBook,Livebook,7,3113,6638,3525,2961,,
16388993,2020-10-31,Lotto,Lotto,1,18,0,18,15,,
19592855,2021-03-31,Lottery,Lucky Six,2,182,101,81,68,,
14949574,2020-12-31,SportsBook,Prematch,28,316,10,305,256,,
18158602,2020-12-31,eGaming,Non Table Games,3,272,180,91,76,,
16628866,2021-03-31,eGaming,Non Table Games,18,0,0,0,0,,
15261831,2020-03-31,SportsBook,Prematch,2,94,40,54,46,,
16641316,2021-03-31,eGaming,Table Games,3,228,177,52,43,,
13638656,2021-02-28,eGaming,Non Table Games,15,11653,9638,2015,1692,,
14810956,2021-05-31,SportsBook,Livebook,16,1415,565,850,714,,
12836515,2019-05-31,eGaming,Non Table Games,3,17,3,14,12,,
12833618,2019-11-30,eGaming,Non Table Games,1,527,487,40,34,,
12829317,2019-04-30,eGaming,Non Table Games,1,856,776,75,63,,
12810317,2019-11-30,SportsBook,Livebook,2,266,169,97,81,,
13862416,2020-10-31,eGaming,Non Table Games,1,0,0,0,0,,
18608285,2021-04-30,eGaming,Non Table Games,2,0,0,0,0,,
13800248,2021-04-30,IVG,IVG,1,4,0,4,3,,
12696952,2019-04-30,SportsBook,Prematch,7,48,8,40,34,,
13636087,2019-12-31,SportsBook,Livebook,1,10,0,10,8,,
13020544,2020-04-30,eGaming,Non Table Games,2,32,23,9,8,,
13015537,2019-12-31,eGaming,Non Table Games,4,1120,884,236,198,,
13015540,2020-04-30,eGaming,Table Games,1,322,204,118,99,,
18422484,2021-04-30,eGaming,Non Table Games,3,1992,1901,92,77,,
13365078,2020-09-30,SportsBook,Prematch,11,971,1059,88,74,,
13709360,2021-01-31,eGaming,Non Table Games,11,64,65,1,1,,
13754215,2019-10-31,SportsBook,Livebook,2,60,46,14,12,,
14773231,2020-06-30,eGaming,Non Table Games,13,11687,11660,27,23,,
13283375,2019-09-30,eGaming,Non Table Games,1,8826,7581,1245,1046,,
12715553,2020-11-30,eGaming,Non Table Games,1,795,695,100,84,,
17966301,2020-11-30,SportsBook,Prematch,1,1,0,1,1,,
15809951,2020-05-31,SportsBook,Prematch,1,30,77,47,39,,
15823468,2020-06-30,SportsBook,Prematch,8,86,176,80,68,,
18758472,2021-05-31,eGaming,Table Games,2,96,56,40,34,,
13886778,2021-04-30,eGaming,Non Table Games,1,26,2,24,20,,
19893854,2021-04-30,Lottery,LuckyX,1,2,0,2,2,,
13528387,2020-10-31,SportsBook,Prematch,4,295,0,295,248,,
18172814,2021-03-31,eGaming,Non Table Games,1,57,38,19,16,,
13978189,2020-11-30,eGaming,Table Games,1,37,24,13,11,,
15060183,2021-05-31,eGaming,Non Table Games,6,23177,22044,1133,952,,
13370209,2019-10-31,SportsBook,Livebook,16,1976,1500,476,400,,
12704788,2021-06-30,Lottery,LuckyX,2,12,4,8,7,,
12416049,2019-02-28,SportsBook,Prematch,8,4,0,4,3,,
18403293,2021-04-30,SportsBook,Prematch,17,15,5,11,9,,
13598152,2019-11-30,SportsBook,Prematch,2,2,3,1,1,,
15814217,2020-06-30,eGaming,Table Games,3,14629,13690,930,781,,
19310285,2021-02-28,Lottery,Lucky Six,1,2,0,2,2,,
13799009,2020-10-31,eGaming,Non Table Games,7,889,645,235,197,,
17267159,2020-09-30,eGaming,Non Table Games,1,4316,3940,376,316,,
14977911,2020-02-29,SportsBook,Prematch,1,500,0,500,420,,
15358568,2020-05-31,eGaming,Non Table Games,10,17642,13444,4026,3382,,
13346313,2021-06-30,eGaming,Non Table Games,1,707,678,29,25,,
18187863,2021-06-30,Lotto,Lotto,2,4728,2473,2255,1894,,
13237640,2020-12-31,SportsBook,Prematch,20,185,0,200,168,,
12616243,2019-03-31,SportsBook,Prematch,1,300,0,300,252,,
13914150,2019-12-31,SportsBook,Livebook,12,35955,37470,1515,1272,,
12352305,2019-01-31,eGaming,Non Table Games,3,493,450,43,36,,
13723060,2019-10-31,eGaming,Table Games,1,0,0,0,0,,
15640269,2020-12-31,eGaming,Non Table Games,9,1983,1780,202,170,,
15722497,2020-05-31,eGaming,Non Table Games,1,143,130,12,10,,
12452974,2019-02-28,SportsBook,Prematch,1,10,0,10,8,,
14605425,2021-04-30,Lottery,Lucky Six,9,84,30,54,45,,
19494647,2021-03-31,eGaming,Non Table Games,4,1364,698,665,558,,
16489278,2020-08-31,SportsBook,Prematch,2,20,0,20,17,,
14621824,2020-12-31,eGaming,Non Table Games,3,2619,2652,33,28,,
12994144,2019-05-31,SportsBook,Prematch,6,213,0,213,179,,
16099756,2021-01-31,SportsBook,Prematch,31,0,0,0,0,,
13512272,2020-07-31,SportsBook,Prematch,3,146,196,50,42,,
15577227,2020-10-31,SportsBook,Livebook,7,8903,10042,1139,956,,
13346645,2019-10-31,SportsBook,Prematch,3,24,0,24,20,,
14987230,2020-02-29,SportsBook,Livebook,1,12,1,12,10,,
15878844,2020-11-30,SportsBook,Livebook,5,136,112,24,20,,
13415591,2021-05-31,eGaming,Non Table Games,8,0,0,0,0,,
13604824,2019-10-31,SportsBook,Prematch,3,72,58,14,11,,
19871717,2021-06-30,eGaming,Non Table Games,1,150,52,98,82,,
14944570,2020-02-29,eGaming,Non Table Games,1,910,818,74,62,,
16230704,2020-10-31,SportsBook,Livebook,8,3016,2744,272,228,,
12360942,2019-01-31,eGaming,Table Games,2,1780,907,873,733,,
14707096,2020-11-30,SportsBook,Prematch,6,46,13,33,28,,
13971611,2019-11-30,eGaming,Non Table Games,1,18,8,11,9,,
13728804,2021-03-31,eGaming,Non Table Games,7,0,0,0,0,,
13899665,2021-02-28,eGaming,Non Table Games,2,1644,1339,305,256,,
16532153,2020-12-31,SportsBook,Livebook,20,2766,1591,1174,986,,
13416824,2019-10-31,SportsBook,Prematch,1,20,0,20,17,,
13878493,2019-12-31,eGaming,Non Table Games,2,565,516,45,38,,
15587786,2021-04-30,Lotto,Lotto,2,30,0,30,25,,
14674556,2020-01-31,SportsBook,Livebook,1,35,7,28,24,,
12560380,2019-09-30,SportsBook,Livebook,6,7,0,7,6,,
13525978,2020-06-30,eGaming,Non Table Games,24,10402,9022,1379,1158,,
14458102,2020-11-30,SportsBook,Prematch,1,10,0,10,8,,
18799383,2021-01-31,eGaming,Non Table Games,1,363,165,198,166,,
15246759,2020-03-31,eGaming,Non Table Games,1,0,0,0,0,,
13166825,2019-06-30,eGaming,Non Table Games,1,18,6,12,10,,
13287765,2020-05-31,eGaming,Table Games,2,12,0,12,10,,
12451947,2020-06-30,SportsBook,Livebook,1,600,0,600,504,,
12853835,2019-09-30,SportsBook,Livebook,3,104,75,29,24,,
12339549,2020-12-31,eGaming,Non Table Games,3,41,11,29,25,,
15803411,2020-06-30,SportsBook,Prematch,5,325,200,125,105,,
13342838,2020-01-31,SportsBook,Prematch,29,378,64,312,262,,
13472278,2019-11-30,IVG,IVG,2,111,11,100,84,,
12660769,2019-11-30,SportsBook,Prematch,9,685,906,221,186,,
15005076,2020-08-31,eGaming,Non Table Games,1,799,673,126,106,,
13118286,2020-03-31,SportsBook,Livebook,18,344,135,209,175,,
13500129,2021-05-31,SportsBook,Livebook,19,38846,36572,2274,1910,,
14902419,2020-02-29,eGaming,Table Games,1,61,39,22,18,,
12503802,2019-05-31,SportsBook,Prematch,2,140,0,140,118,,
17473038,2021-02-28,eGaming,Non Table Games,1,0,0,0,0,,
14455487,2019-12-31,SportsBook,Prematch,12,105,0,105,88,,
13812096,2020-06-30,IVG,IVG,1,4,6,2,2,,
17656459,2020-11-30,eGaming,Non Table Games,1,1,0,1,0,,
13812912,2020-01-31,SportsBook,Prematch,2,60,0,60,50,,
12653612,2019-03-31,eGaming,Non Table Games,1,61,49,13,11,,
18108233,2021-03-31,SportsBook,Livebook,1,100,0,100,84,,
14242490,2021-06-30,Lotto,Lotto,1,8,0,8,7,,
19394368,2021-06-30,eGaming,Non Table Games,1,1,0,0,0,,
17843764,2020-12-31,SportsBook,Livebook,9,97,103,6,5,,
15635135,2021-04-30,SportsBook,Livebook,13,216,0,216,181,,
20314985,2021-06-30,SportsBook,Prematch,1,4,0,4,3,,
19933640,2021-04-30,eGaming,Non Table Games,4,3348,3818,470,395,,
15531666,2020-04-30,eGaming,Non Table Games,1,22,2,20,17,,
14866097,2020-12-31,eGaming,Non Table Games,22,21272,18617,2636,2214,,
12592131,2020-06-30,SportsBook,Prematch,2,2,0,2,2,,
18125417,2021-03-31,SportsBook,Prematch,3,46,453,407,342,,
12460386,2019-06-30,eGaming,Non Table Games,1,0,0,0,0,,
16045214,2020-06-30,eGaming,Non Table Games,1,443,471,28,23,,
13346645,2021-03-31,eGaming,Non Table Games,17,53,31,22,18,,
14498289,2021-02-28,eGaming,Non Table Games,22,18018,16746,1272,1068,,
13820108,2020-01-31,SportsBook,Livebook,2,5,0,5,4,,
14930200,2020-06-30,eGaming,Non Table Games,3,370,319,51,43,,
14518403,2019-12-31,SportsBook,Livebook,2,714,861,147,124,,
14748497,2020-03-31,SportsBook,Prematch,31,0,0,0,0,,
13057033,2019-05-31,eGaming,Table Games,1,348,298,50,42,,
12547136,2021-01-31,SportsBook,Livebook,14,757,786,29,24,,
16319434,2020-07-31,eGaming,Non Table Games,1,0,0,0,0,,
12464343,2019-10-31,eGaming,Table Games,2,196,287,91,76,,
13452648,2020-06-30,eGaming,Non Table Games,12,31346,31548,202,170,,
12704788,2020-01-31,SportsBook,Prematch,17,400,0,400,336,,
15156594,2020-03-31,eGaming,Non Table Games,1,0,0,0,0,,
12625901,2019-08-31,SportsBook,Prematch,10,1213,1323,111,93,,
13361642,2019-08-31,eGaming,Non Table Games,2,134,88,44,37,,
12564963,2021-03-31,SportsBook,Livebook,2,25,7,18,15,,
19631909,2021-04-30,SportsBook,Livebook,14,2238,2448,211,177,,
12871863,2021-02-28,eGaming,Non Table Games,17,0,0,0,0,,
13166700,2019-07-31,SportsBook,Livebook,1,1,2,1,1,,
14549245,2019-12-31,SportsBook,Livebook,6,72,50,22,18,,
16218734,2020-07-31,SportsBook,Prematch,3,76,20,56,47,,
19605051,2021-06-30,SportsBook,Livebook,2,70,0,70,59,,
18623562,2021-01-31,eGaming,Non Table Games,6,18009,18575,566,476,,
13824339,2019-11-30,eGaming,Non Table Games,2,9694,9505,166,139,,
13060287,2019-07-31,eGaming,Table Games,1,113,88,25,21,,
16851306,2021-06-30,eGaming,Non Table Games,1,224,199,25,21,,
17592069,2021-04-30,eGaming,Table Games,2,3735,2980,755,634,,
18838047,2021-02-28,Lotto,Lotto,4,6,0,6,5,,
15477117,2020-04-30,eGaming,Non Table Games,1,100,0,98,82,,
12656469,2019-03-31,eGaming,Non Table Games,1,0,0,0,0,,
17392372,2020-10-31,Lotto,Lotto,3,15,0,15,13,,
14697876,2020-01-31,SportsBook,Prematch,3,200,0,200,168,,
12827444,2020-07-31,SportsBook,Prematch,2,15,8,7,6,,
17810346,2021-04-30,SportsBook,Prematch,30,0,0,0,0,,
13691807,2020-11-30,eGaming,Non Table Games,7,1470,1401,69,58,,
18192349,2021-03-31,eGaming,Non Table Games,3,100,48,52,44,,
14921705,2021-01-31,SportsBook,Livebook,7,1804,1455,350,294,,
18413148,2021-01-31,eGaming,Non Table Games,24,37,12,25,21,,
13393616,2021-01-31,Lotto,Lotto,3,65,0,65,55,,
17173199,2020-12-31,SportsBook,Prematch,20,81,94,13,11,,
16230079,2020-10-31,eGaming,Non Table Games,12,8692,7968,725,609,,
15120076,2020-03-31,eGaming,Table Games,1,0,0,0,0,,
14567872,2020-05-31,eGaming,Non Table Games,3,1428,1169,259,217,,
17761807,2020-11-30,eGaming,Non Table Games,7,2887,2506,380,319,,
16482598,2020-07-31,eGaming,Non Table Games,1,575,375,199,167,,
12983058,2019-04-30,eGaming,Non Table Games,1,25,16,9,8,,
13835173,2021-02-28,eGaming,Non Table Games,4,0,0,0,0,,
14933622,2020-02-29,eGaming,Non Table Games,1,16,6,10,8,,
13256135,2019-07-31,SportsBook,Livebook,2,640,841,201,169,,
13932725,2021-02-28,eGaming,Non Table Games,1,20,10,10,8,,
12817961,2019-04-30,SportsBook,Livebook,7,134,46,88,74,,
12678795,2020-12-31,eGaming,Non Table Games,2,462,428,29,25,,
12874900,2020-10-31,eGaming,Non Table Games,16,90037,85029,5002,4201,,
18855175,2021-04-30,eGaming,Non Table Games,10,14776,14597,178,150,,
13351647,2019-10-31,SportsBook,Prematch,1,50,168,118,99,,
12620190,2021-05-31,SportsBook,Prematch,3,69,0,79,66,,
14485396,2019-12-31,SportsBook,Prematch,9,186,152,34,29,,
12715319,2020-10-31,eGaming,Non Table Games,1,16,10,6,5,,
13519520,2019-11-30,SportsBook,Livebook,1,10,0,10,8,,
15458421,2021-06-30,eGaming,Non Table Games,19,3284,3197,87,73,,
15055915,2021-02-28,SportsBook,Prematch,16,630,59,577,484,,
12407755,2019-02-28,SportsBook,Livebook,6,226,110,116,97,,
13030224,2020-05-31,eGaming,Non Table Games,26,68257,64137,4121,3461,,
14706106,2020-08-31,SportsBook,Prematch,3,78,37,41,34,,
12556667,2019-06-30,SportsBook,Livebook,3,99,29,70,59,,
12824216,2019-04-30,SportsBook,Prematch,4,1890,2432,542,455,,
12496462,2019-02-28,eGaming,Non Table Games,1,1792,948,844,709,,
18328019,2021-01-31,eGaming,Non Table Games,16,0,0,0,0,,
18073492,2020-11-30,SportsBook,Prematch,1,10,0,10,8,,
12532398,2019-02-28,SportsBook,Prematch,1,10,23,13,11,,
12767091,2019-10-31,SportsBook,Prematch,9,112,0,112,94,,
18227895,2021-02-28,SportsBook,Livebook,1,1,0,1,1,,
16185484,2020-06-30,SportsBook,Livebook,4,597,132,465,391,,
18640894,2021-03-31,eGaming,Non Table Games,25,19061,17975,1086,912,,
12463305,2019-02-28,eGaming,Non Table Games,1,1615,1595,4,3,,
19635091,2021-03-31,eGaming,Non Table Games,2,147,131,16,13,,
17915552,2021-03-31,Lottery,Lucky Six,5,391,675,284,239,,
18604498,2021-01-31,eGaming,Non Table Games,3,685,507,178,149,,
14554823,2019-12-31,eGaming,Table Games,1,0,0,0,0,,
15006758,2020-06-30,eGaming,Non Table Games,1,1,0,1,0,,
18999356,2021-05-31,SportsBook,Prematch,27,365,0,333,280,,
18029709,2021-05-31,eGaming,Non Table Games,2,0,0,0,0,,
17589380,2021-04-30,eGaming,Non Table Games,20,0,0,0,0,,
13901539,2020-06-30,eGaming,Non Table Games,2,32,4,28,23,,
17326950,2020-12-31,SportsBook,Prematch,1,100,0,100,84,,
13982394,2020-07-31,SportsBook,Prematch,3,30,0,30,25,,
17264650,2021-02-28,SportsBook,Prematch,2,59,15,44,37,,
12460606,2019-01-31,eGaming,Non Table Games,1,0,0,0,0,,
13799144,2019-10-31,SportsBook,Livebook,1,4,0,4,3,,
16250213,2020-07-31,SportsBook,Livebook,1,2,3,1,0,,
18210742,2020-12-31,eGaming,Non Table Games,1,6,0,6,5,,
13607100,2019-10-31,SportsBook,Livebook,1,1120,802,318,267,,
14603851,2019-12-31,eGaming,Table Games,1,201,152,49,41,,
12809715,2020-01-31,SportsBook,Prematch,16,87,0,87,73,,
20022425,2021-04-30,eGaming,Non Table Games,3,12189,11520,669,562,,
14841696,2021-02-28,eGaming,Non Table Games,2,101,72,29,25,,
13777080,2020-12-31,SportsBook,Livebook,17,61641,17021,44620,37481,,
13261934,2019-07-31,SportsBook,Livebook,3,45,0,45,38,,
13185252,2019-09-30,eGaming,Non Table Games,17,19417,17994,1423,1195,,
15022712,2021-02-28,eGaming,Non Table Games,20,348,413,65,54,,
18360979,2021-06-30,Lotto,Lotto,2,70,0,70,59,,
19344826,2021-03-31,SportsBook,Prematch,2,224,55,169,142,,
13764671,2019-11-30,SportsBook,Prematch,1,25,0,25,21,,
12792019,2021-03-31,eGaming,Non Table Games,4,259,167,92,77,,
12534705,2019-12-31,SportsBook,Prematch,22,59,0,58,49,,
13248040,2021-06-30,SportsBook,Prematch,1,7,0,7,6,,
16479839,2020-07-31,eGaming,Table Games,1,269,245,24,20,,
14825975,2021-06-30,Lotto,Lotto,2,3,0,3,3,,
13308139,2020-04-30,IVG,IVG,6,24,25,1,1,,
13283359,2020-08-31,SportsBook,Prematch,3,12,20,8,6,,
13040071,2019-05-31,eGaming,Non Table Games,1,6,1,5,4,,
14471680,2021-02-28,eGaming,Non Table Games,15,0,0,0,0,,
12622481,2020-03-31,eGaming,Non Table Games,2,3602,3369,222,186,,
12360238,2019-01-31,eGaming,Table Games,1,0,0,0,0,,
12999645,2019-08-31,SportsBook,Prematch,2,5,0,5,4,,
15956107,2020-06-30,SportsBook,Livebook,18,14569,16446,1877,1577,,
12341355,2019-03-31,eGaming,Non Table Games,1,13,1,12,10,,
18101228,2020-12-31,eGaming,Non Table Games,4,1004,707,297,250,,
18795224,2021-02-28,eGaming,Non Table Games,27,0,0,0,0,,
18920989,2021-02-28,eGaming,Non Table Games,14,2610,1194,1415,1189,,
18070760,2020-11-30,Lotto,Lotto,4,24,0,9,8,,
19564420,2021-03-31,eGaming,Non Table Games,1,119,70,49,41,,
18345208,2021-01-31,SportsBook,Prematch,9,74,0,74,62,,
13743990,2021-05-31,SportsBook,Livebook,1,2,0,2,2,,
13825645,2021-02-28,eGaming,Non Table Games,27,0,0,0,0,,
19014752,2021-02-28,SportsBook,Livebook,9,2036,2285,249,209,,
17687919,2021-05-31,SportsBook,Livebook,1,1,2,1,1,,
12835130,2019-09-30,eGaming,Non Table Games,3,501,993,491,413,,
15863974,2021-03-31,SportsBook,Prematch,1,50,0,50,42,,
12669939,2021-06-30,eGaming,Non Table Games,1,30,10,20,17,,
13862416,2019-11-30,SportsBook,Livebook,5,3215,1915,1300,1092,,
13198986,2019-08-31,SportsBook,Prematch,2,235,0,235,197,,
16456545,2020-08-31,SportsBook,Prematch,4,61,0,61,51,,
19078442,2021-04-30,eGaming,Non Table Games,4,12144,11078,1066,895,,
13496765,2019-09-30,SportsBook,Livebook,2,104,37,67,56,,
12483610,2020-12-31,eGaming,Non Table Games,1,578,530,43,36,,
18012293,2020-12-31,SportsBook,Prematch,18,97,0,109,92,,
14431540,2021-05-31,eGaming,Non Table Games,21,0,0,0,0,,
13714393,2019-10-31,SportsBook,Prematch,1,10,0,10,8,,
17607842,2020-11-30,SportsBook,Livebook,8,188,10,178,149,,
13072856,2020-05-31,SportsBook,Prematch,9,365,700,335,282,,
13014083,2020-09-30,SportsBook,Livebook,1,9,24,15,13,,
15038271,2020-03-31,SportsBook,Prematch,18,99,38,51,43,,
13613459,2019-11-30,eGaming,Table Games,3,421,404,17,14,,
19415543,2021-05-31,eGaming,Table Games,1,351,301,50,42,,
13197627,2019-06-30,eGaming,Non Table Games,1,23,11,12,10,,
13930337,2019-11-30,eGaming,Non Table Games,1,1677,1477,200,168,,
12401010,2020-11-30,Lotto,Lotto,3,20,0,20,17,,
12792961,2019-04-30,eGaming,Table Games,2,105,60,45,38,,
13061916,2020-05-31,eGaming,Table Games,1,28,20,8,7,,
14630615,2020-04-30,eGaming,Non Table Games,1,0,0,0,0,,
13000374,2019-10-31,SportsBook,Livebook,2,79,0,79,66,,
20579519,2021-06-30,eGaming,Non Table Games,1,423,322,101,85,,
15776149,2021-03-31,SportsBook,Livebook,6,64,0,64,54,,
19874959,2021-05-31,eGaming,Table Games,3,203,103,100,84,,
15902388,2020-06-30,eGaming,Non Table Games,7,4662,3251,1399,1175,,
17558090,2021-01-31,eGaming,Non Table Games,14,225,170,55,46,,
12610113,2019-03-31,SportsBook,Livebook,2,718,593,125,105,,
15804090,2021-05-31,SportsBook,Prematch,11,84,0,84,71,,
19256018,2021-02-28,eGaming,Non Table Games,6,460,309,151,127,,
14924034,2020-02-29,SportsBook,Livebook,5,150,132,18,15,,
19255388,2021-06-30,eGaming,Non Table Games,1,113,62,51,43,,
17503221,2020-11-30,SportsBook,Prematch,1,2,0,2,2,,
18100221,2021-01-31,eGaming,Non Table Games,6,4027,3606,421,353,,
13212636,2019-06-30,eGaming,Non Table Games,1,1,0,1,1,,
14595208,2020-01-31,SportsBook,Livebook,6,233,177,56,47,,
17850316,2020-12-31,SportsBook,Prematch,3,158,49,109,92,,
17115776,2020-11-30,Lottery,Lucky Six,1,26,2,24,20,,
13277834,2019-11-30,eGaming,Non Table Games,2,20,21,1,1,,
18145908,2021-02-28,SportsBook,Prematch,28,316,177,143,120,,
16605190,2020-12-31,eGaming,Non Table Games,2,40,10,30,25,,
17982597,2021-05-31,eGaming,Non Table Games,7,11512,11370,142,119,,
13073459,2019-08-31,SportsBook,Prematch,31,2,2,0,0,,
14599520,2021-06-30,eGaming,Non Table Games,3,233,124,109,92,,
13244967,2019-11-30,eGaming,Non Table Games,1,0,0,0,0,,
18771607,2021-01-31,SportsBook,Livebook,2,8,0,8,6,,
20616009,2021-06-30,SportsBook,Prematch,5,3170,4438,1268,1065,,
20097758,2021-05-31,eGaming,Non Table Games,6,1385,1050,335,282,,
12988132,2019-04-30,eGaming,Non Table Games,1,0,0,0,0,,
17617632,2021-03-31,SportsBook,Livebook,27,411,341,70,58,,
12369939,2019-12-31,eGaming,Non Table Games,21,15468,14920,520,437,,
14539750,2020-03-31,eGaming,Non Table Games,2,3044,3034,8,7,,
16672424,2020-12-31,SportsBook,Prematch,31,28,10,17,14,,
13622646,2020-09-30,SportsBook,Prematch,1,3,0,0,0,,
14852366,2020-06-30,eGaming,Non Table Games,7,946,681,265,223,,
12408041,2019-11-30,SportsBook,Prematch,11,1942,1151,805,676,,
17011251,2021-02-28,SportsBook,Prematch,3,23,0,23,19,,
16257205,2020-09-30,SportsBook,Prematch,9,99,42,58,49,,
17385204,2020-10-31,SportsBook,Prematch,1,49,0,49,41,,
19094731,2021-06-30,Lotto,Lotto,3,92,34,58,48,,
14560087,2020-10-31,eGaming,Non Table Games,29,226433,232663,9410,7905,,
13744143,2019-12-31,SportsBook,Livebook,14,2144,1505,639,536,,
18044189,2020-12-31,SportsBook,Livebook,5,473,571,98,82,,
17773141,2021-02-28,SportsBook,Prematch,8,30,0,30,25,,
12845768,2019-09-30,eGaming,Non Table Games,1,13,3,9,8,,
13050497,2019-12-31,eGaming,Non Table Games,1,42,12,30,25,,
13018258,2021-03-31,eGaming,Non Table Games,5,2136,1539,597,501,,
13333846,2021-02-28,SportsBook,Livebook,2,696,1013,317,266,,
13407290,2019-08-31,eGaming,Non Table Games,1,48,28,20,17,,
13640826,2019-10-31,eGaming,Non Table Games,5,175,106,68,57,,
18432872,2021-03-31,SportsBook,Livebook,2,118,0,118,99,,
16372331,2021-02-28,SportsBook,Prematch,1,50,0,50,42,,
15804090,2020-06-30,SportsBook,Prematch,25,1341,375,966,811,,
15047839,2020-02-29,eGaming,Non Table Games,1,317,217,99,83,,
19894976,2021-04-30,eGaming,Non Table Games,1,0,0,0,0,,
16721688,2020-08-31,SportsBook,Prematch,10,123,0,123,103,,
12351878,2021-04-30,SportsBook,Livebook,1,6,0,6,5,,
16738271,2021-04-30,SportsBook,Prematch,2,28,44,16,13,,
17790754,2021-04-30,SportsBook,Livebook,1,10,0,10,8,,
13151235,2020-12-31,Lotto,Lotto,2,95,175,80,67,,
19945030,2021-04-30,Lottery,Next Six,1,2,0,2,2,,
12708234,2019-08-31,SportsBook,Livebook,1,2,0,2,2,,
13750732,2020-04-30,eGaming,Table Games,1,175,125,50,42,,
13196193,2019-06-30,SportsBook,Livebook,3,1100,735,365,306,,
12570922,2021-04-30,eGaming,Non Table Games,4,5336,5837,501,421,,
12496515,2020-12-31,SportsBook,Livebook,3,112,95,17,14,,
13386477,2019-11-30,SportsBook,Livebook,6,66,23,43,36,,
12408349,2019-01-31,eGaming,Non Table Games,1,626,577,47,39,,
13003966,2019-08-31,SportsBook,Prematch,13,71,8,63,53,,
